centerPathDist,indPathDist,ForagingIntake,foraginIntakeSD,GroupSize,influenceType,path,corePer,PathFood,pathWidth,
416.7542634,416.9503376,0.153925,0.008922975,50,2,4,0.1,0.001,25,7200
182.0654169,186.0862281,0.270622222,0.014651363,50,2,8,0.1,0.001,25,7200
9999,9999,0.416947222,0.025185317,50,2,0,0.9,0.001,25,7200
59.95007971,118.0657331,0.464277778,0.021050272,50,2,1,0.9,0.001,25,7200
130.4086122,215.2932835,0.455275,0.028810682,50,2,2,0.9,0.001,25,7200
201.5823026,271.6416187,0.382494444,0.036422009,50,2,4,0.9,0.001,25,7200
175.2703501,243.1497759,0.443091667,0.025094389,50,2,8,0.9,0.001,25,7200
9999,9999,0.239516667,0.013957666,50,2,0,0.1,0.001,25,7200
61.35368774,68.54764439,0.361405556,0.011810445,50,2,1,0.1,0.001,25,7200
194.2270869,197.6860676,0.327411111,0.013989493,50,2,2,0.1,0.001,25,7200
229.0824816,231.7897655,0.237797222,0.011668735,50,2,4,0.1,0.001,25,7200
302.506445,302.9946801,0.215869444,0.01216391,50,2,8,0.1,0.001,25,7200
9999,9999,0.434605556,0.022213148,50,2,0,0.9,0.001,25,7200
19.89576432,104.535237,0.454469444,0.026187244,50,2,1,0.9,0.001,25,7200
245.3993748,315.4250757,0.381905556,0.034778241,50,2,2,0.9,0.001,25,7200
125.57733,220.584595,0.439563889,0.026946133,50,2,4,0.9,0.001,25,7200
155.8581474,229.7739664,0.411880556,0.029512956,50,2,8,0.9,0.001,25,7200
9999,9999,0.245838889,0.012144333,50,2,0,0.1,0.001,25,7200
20.9359531,30.12678867,0.379408333,0.015704992,50,2,1,0.1,0.001,25,7200
348.036128,348.8104006,0.161344444,0.010478957,50,2,2,0.1,0.001,25,7200
591.99092,589.7757536,0.185002778,0.012347453,50,2,4,0.1,0.001,25,7200
332.2460216,337.72603,0.240811111,0.012391662,50,2,8,0.1,0.001,25,7200
9999,9999,0.412480556,0.021808713,50,2,0,0.9,0.001,25,7200
58.71950485,123.2547698,0.465975,0.02290441,50,2,1,0.9,0.001,25,7200
147.4495905,240.7502604,0.477219444,0.027773963,50,2,2,0.9,0.001,25,7200
155.4511647,243.6721873,0.423416667,0.028939545,50,2,4,0.9,0.001,25,7200
155.9714122,196.6036312,0.448905556,0.024188135,50,2,8,0.9,0.001,25,7200
9999,9999,0.193083333,0.009887492,50,2,0,0.1,0.001,25,7200
162.5683225,165.6167773,0.230580556,0.011243104,50,2,1,0.1,0.001,25,7200
299.138106,300.0857277,0.237144444,0.011529814,50,2,2,0.1,0.001,25,7200
176.5591366,179.7512954,0.3193,0.013084215,50,2,4,0.1,0.001,25,7200
276.7962407,276.2461051,0.254391667,0.014277585,50,2,8,0.1,0.001,25,7200
9999,9999,0.403580556,0.025874202,50,2,0,0.9,0.001,25,7200
33.70885712,117.6153959,0.405613889,0.027867364,50,2,1,0.9,0.001,25,7200
150.6168956,228.968995,0.403761111,0.040522332,50,2,2,0.9,0.001,25,7200
205.3259633,281.669321,0.424497222,0.031013138,50,2,4,0.9,0.001,25,7200
145.0125959,239.327934,0.447594444,0.029342996,50,2,8,0.9,0.001,25,7200
9999,9999,0.230386111,0.012079772,50,2,0,0.1,0.001,25,7200
159.091654,161.9620053,0.273041667,0.014176979,50,2,1,0.1,0.001,25,7200
686.331257,686.5906268,0.225622222,0.012313342,50,2,2,0.1,0.001,25,7200
299.9804898,302.395658,0.130316667,0.008625883,50,2,4,0.1,0.001,25,7200
251.8564725,253.1912905,0.173641667,0.009396331,50,2,8,0.1,0.001,25,7200
9999,9999,0.406169444,0.024857514,50,2,0,0.9,0.001,25,7200
17.86969318,141.8198855,0.415888889,0.034149609,50,2,1,0.9,0.001,25,7200
104.0936125,174.4027803,0.469855556,0.025002615,50,2,2,0.9,0.001,25,7200
206.565063,296.9987731,0.419363889,0.031890791,50,2,4,0.9,0.001,25,7200
128.5287963,207.2599582,0.431019444,0.027683867,50,2,8,0.9,0.001,25,7200
9999,9999,0.200997222,0.011140533,50,2,0,0.1,0.001,25,7200
116.132503,116.6998453,0.203186111,0.011296735,50,2,1,0.1,0.001,25,7200
171.0720889,177.5397265,0.304077778,0.008832628,50,2,2,0.1,0.001,25,7200
162.843343,167.4798568,0.324888889,0.01233002,50,2,4,0.1,0.001,25,7200
265.1702466,264.5289169,0.240972222,0.012791839,50,2,8,0.1,0.001,25,7200
9999,9999,0.422366667,0.02666812,50,2,0,0.9,0.001,25,7200
11.71689598,112.2343138,0.464769444,0.023453647,50,2,1,0.9,0.001,25,7200
119.3050989,193.1832505,0.491205556,0.026204821,50,2,2,0.9,0.001,25,7200
208.1280483,276.0909614,0.380852778,0.030654446,50,2,4,0.9,0.001,25,7200
197.3141319,259.8747755,0.402863889,0.028431676,50,2,8,0.9,0.001,25,7200
9999,9999,0.219530556,0.01034058,50,2,0,0.1,0.001,25,7200
277.0701048,277.2642987,0.256405556,0.012439172,50,2,1,0.1,0.001,25,7200
382.9330222,383.1712708,0.224930556,0.011009621,50,2,2,0.1,0.001,25,7200
169.7255467,171.9850212,0.284855556,0.012160396,50,2,4,0.1,0.001,25,7200
276.3528749,276.7642185,0.247358333,0.012653755,50,2,8,0.1,0.001,25,7200
9999,9999,0.364783333,0.027297387,50,2,0,0.9,0.001,25,7200
81.1158477,127.9091215,0.441311111,0.02630204,50,2,1,0.9,0.001,25,7200
249.0160349,293.9602377,0.421422222,0.036404592,50,2,2,0.9,0.001,25,7200
154.9318603,240.0736661,0.443602778,0.032816176,50,2,4,0.9,0.001,25,7200
120.9696793,211.2465818,0.432991667,0.028775801,50,2,8,0.9,0.001,25,7200
9999,9999,0.250502778,0.013185778,50,2,0,0.1,0.001,25,7200
274.5771449,277.3958514,0.258808333,0.013566592,50,2,1,0.1,0.001,25,7200
107.2390711,112.0679797,0.332783333,0.013995714,50,2,2,0.1,0.001,25,7200
262.5548442,266.3984959,0.260725,0.011178849,50,2,4,0.1,0.001,25,7200
190.9745297,195.3304665,0.239105556,0.009680404,50,2,8,0.1,0.001,25,7200
9999,9999,0.406816667,0.023426431,50,2,0,0.9,0.001,25,7200
38.05169646,80.56284495,0.446586111,0.026584597,50,2,1,0.9,0.001,25,7200
214.9941891,274.9655417,0.377777778,0.035265248,50,2,2,0.9,0.001,25,7200
280.2046681,379.8429156,0.380727778,0.03422271,50,2,4,0.9,0.001,25,7200
107.5955049,199.1822658,0.415927778,0.038593142,50,2,8,0.9,0.001,25,7200
9999,9999,0.234252778,0.012312144,50,2,0,0.1,0.001,25,7200
249.3810066,251.5665874,0.257547222,0.012604683,50,2,1,0.1,0.001,25,7200
179.0703104,184.1952536,0.326413889,0.012356652,50,2,2,0.1,0.001,25,7200
188.8523418,190.7124185,0.229463889,0.011020418,50,2,4,0.1,0.001,25,7200
300.7081882,300.3714391,0.200886111,0.010460578,50,2,8,0.1,0.001,25,7200
9999,9999,0.426805556,0.024313634,50,2,0,0.9,0.001,25,7200
70.33732976,108.8596641,0.459936111,0.024802068,50,2,1,0.9,0.001,25,7200
155.9792772,235.5649601,0.461608333,0.024991481,50,2,2,0.9,0.001,25,7200
143.9377174,223.9139309,0.452141667,0.030065955,50,2,4,0.9,0.001,25,7200
128.6439062,190.7661056,0.454533333,0.025385313,50,2,8,0.9,0.001,25,7200
9999,9999,0.256002778,0.015811319,50,2,0,0.1,0.001,25,7200
7.277269334,22.93608021,0.482455556,0.01094993,50,2,1,0.1,0.001,25,7200
95.65957196,100.6772315,0.398783333,0.014340849,50,2,2,0.1,0.001,25,7200
148.4531405,153.6758193,0.317472222,0.010671285,50,2,4,0.1,0.001,25,7200
172.8974052,175.3238296,0.18855,0.011915583,50,2,8,0.1,0.001,25,7200
9999,9999,0.390741667,0.02456473,50,2,0,0.9,0.001,25,7200
29.63618324,118.5829771,0.445319444,0.027098554,50,2,1,0.9,0.001,25,7200
173.4922378,276.2169148,0.447241667,0.027403706,50,2,2,0.9,0.001,25,7200
153.9300396,260.6007668,0.483844444,0.027651804,50,2,4,0.9,0.001,25,7200
125.7360658,257.8661131,0.466402778,0.023342658,50,2,8,0.9,0.001,25,7200
9999,9999,0.1962,0.010450586,50,2,0,0.1,0.001,25,7200
208.5891313,208.949917,0.221897222,0.011422491,50,2,1,0.1,0.001,25,7200
104.9234608,113.2220352,0.402941667,0.01148827,50,2,2,0.1,0.001,25,7200
550.6340499,551.3783301,0.202522222,0.010109201,50,2,4,0.1,0.001,25,7200
335.2235812,334.7830215,0.236913889,0.0113283,50,2,8,0.1,0.001,25,7200
9999,9999,0.397563889,0.025419091,50,2,0,0.9,0.001,25,7200
39.43941661,127.1558141,0.412352778,0.030365764,50,2,1,0.9,0.001,25,7200
175.7496495,257.1481109,0.405377778,0.035559297,50,2,2,0.9,0.001,25,7200
175.824695,236.4664478,0.439794444,0.027503619,50,2,4,0.9,0.001,25,7200
209.7873241,271.2978243,0.425716667,0.025763016,50,2,8,0.9,0.001,25,7200
9999,9999,0.242283333,0.010911174,50,2,0,0.1,0.001,25,7200
498.8423636,499.0659662,0.234958333,0.013282843,50,2,1,0.1,0.001,25,7200
87.58335398,95.57980478,0.400247222,0.011567907,50,2,2,0.1,0.001,25,7200
696.8477283,697.3632381,0.227883333,0.013778131,50,2,4,0.1,0.001,25,7200
128.0313584,132.6060504,0.322130556,0.012235182,50,2,8,0.1,0.001,25,7200
9999,9999,0.383394444,0.023703701,50,2,0,0.9,0.001,25,7200
30.19267451,104.805873,0.450491667,0.026573267,50,2,1,0.9,0.001,25,7200
127.4350772,207.761742,0.451077778,0.029838952,50,2,2,0.9,0.001,25,7200
194.5473615,230.3575836,0.433922222,0.029129943,50,2,4,0.9,0.001,25,7200
194.9422775,267.8400654,0.441577778,0.028533479,50,2,8,0.9,0.001,25,7200
9999,9999,0.209777778,0.011258175,50,2,0,0.1,0.001,25,7200
173.5744965,176.3140656,0.251811111,0.01265637,50,2,1,0.1,0.001,25,7200
139.2487608,143.2721386,0.309305556,0.010153311,50,2,2,0.1,0.001,25,7200
500.2074868,500.766284,0.2034,0.010153089,50,2,4,0.1,0.001,25,7200
241.2268013,242.4811117,0.214941667,0.010095844,50,2,8,0.1,0.001,25,7200
9999,9999,0.419577778,0.02572193,50,2,0,0.9,0.001,25,7200
17.09442888,119.5732719,0.479852778,0.023704365,50,2,1,0.9,0.001,25,7200
177.2908187,284.2180103,0.447213889,0.031024676,50,2,2,0.9,0.001,25,7200
126.8023026,209.3504304,0.467563889,0.028595455,50,2,4,0.9,0.001,25,7200
177.7983499,234.1276208,0.4358,0.027669337,50,2,8,0.9,0.001,25,7200
9999,9999,0.211763889,0.010875365,50,2,0,0.1,0.001,25,7200
17.12542177,30.96150881,0.440275,0.010834908,50,2,1,0.1,0.001,25,7200
198.6399372,202.1314568,0.297008333,0.015375471,50,2,2,0.1,0.001,25,7200
398.0324531,399.3627883,0.241972222,0.011983501,50,2,4,0.1,0.001,25,7200
215.974414,216.7931978,0.243788889,0.011871081,50,2,8,0.1,0.001,25,7200
9999,9999,0.394377778,0.027067939,50,2,0,0.9,0.001,25,7200
51.11350183,131.0104753,0.437602778,0.023557561,50,2,1,0.9,0.001,25,7200
193.3260434,238.5739132,0.417102778,0.035987305,50,2,2,0.9,0.001,25,7200
146.0864376,200.7959293,0.440080556,0.031552482,50,2,4,0.9,0.001,25,7200
170.3347236,227.5005133,0.388058333,0.029912062,50,2,8,0.9,0.001,25,7200
9999,9999,0.193572222,0.0098143,50,2,0,0.1,0.001,25,7200
210.3799714,210.0592663,0.281311111,0.016109983,50,2,1,0.1,0.001,25,7200
299.3524066,300.7496791,0.226466667,0.014227872,50,2,2,0.1,0.001,25,7200
188.9965673,194.7994023,0.304572222,0.011478434,50,2,4,0.1,0.001,25,7200
165.5455078,169.0823735,0.273855556,0.013424408,50,2,8,0.1,0.001,25,7200
9999,9999,0.387902778,0.030992582,50,2,0,0.9,0.001,25,7200
50.99246336,128.5499778,0.415930556,0.029131075,50,2,1,0.9,0.001,25,7200
90.14847684,207.4299634,0.441955556,0.024607468,50,2,2,0.9,0.001,25,7200
249.2314813,320.3645376,0.39075,0.031769431,50,2,4,0.9,0.001,25,7200
189.9752021,243.7522698,0.403083333,0.036374348,50,2,8,0.9,0.001,25,7200
9999,9999,0.226469444,0.012500079,50,2,0,0.1,0.001,25,7200
159.311598,161.4515446,0.160558333,0.008690178,50,2,1,0.1,0.001,25,7200
601.4870406,602.1554071,0.217702778,0.012098822,50,2,2,0.1,0.001,25,7200
480.4533467,480.8133268,0.23355,0.01246229,50,2,4,0.1,0.001,25,7200
537.5374581,538.3820626,0.209133333,0.011884526,50,2,8,0.1,0.001,25,7200
9999,9999,0.420391667,0.024020316,50,2,0,0.9,0.001,25,7200
41.28051193,135.622634,0.425536111,0.02305981,50,2,1,0.9,0.001,25,7200
146.6862223,215.5879931,0.423438889,0.032087414,50,2,2,0.9,0.001,25,7200
187.624634,304.756813,0.447827778,0.021571717,50,2,4,0.9,0.001,25,7200
223.2552583,267.1507766,0.391438889,0.031509563,50,2,8,0.9,0.001,25,7200
9999,9999,0.205913889,0.010085708,50,2,0,0.1,0.001,25,7200
170.8066541,171.5315567,0.172355556,0.010639972,50,2,1,0.1,0.001,25,7200
436.2708705,436.821482,0.244136111,0.013481918,50,2,2,0.1,0.001,25,7200
139.7386139,147.0068225,0.303405556,0.014449186,50,2,4,0.1,0.001,25,7200
268.5707583,269.5615733,0.172986111,0.0098485,50,2,8,0.1,0.001,25,7200
9999,9999,0.403319444,0.025461287,50,2,0,0.9,0.001,25,7200
48.94357395,123.9148415,0.462163889,0.0239069,50,2,1,0.9,0.001,25,7200
123.7580417,200.9955447,0.473491667,0.025708065,50,2,2,0.9,0.001,25,7200
132.4305523,235.8292963,0.443936111,0.029019115,50,2,4,0.9,0.001,25,7200
143.174677,219.862541,0.446155556,0.025320972,50,2,8,0.9,0.001,25,7200
9999,9999,0.233733333,0.011708493,50,2,0,0.1,0.001,25,7200
592.2259325,592.5415334,0.210225,0.013286376,50,2,1,0.1,0.001,25,7200
434.0163808,435.3197623,0.205527778,0.01171071,50,2,2,0.1,0.001,25,7200
147.6712726,149.6060114,0.291416667,0.014139969,50,2,4,0.1,0.001,25,7200
440.8625127,440.72752,0.197080556,0.010963446,50,2,8,0.1,0.001,25,7200
9999,9999,0.413133333,0.024491211,50,2,0,0.9,0.001,25,7200
29.57132243,110.4410319,0.430052778,0.030170647,50,2,1,0.9,0.001,25,7200
204.9138263,257.1569898,0.414247222,0.039070097,50,2,2,0.9,0.001,25,7200
119.9561008,214.8947413,0.454044444,0.02509578,50,2,4,0.9,0.001,25,7200
213.3464632,279.1962692,0.405086111,0.03579371,50,2,8,0.9,0.001,25,7200
9999,9999,0.221727778,0.01103449,50,2,0,0.1,0.001,25,7200
312.1593493,312.5342233,0.231705556,0.013474576,50,2,1,0.1,0.001,25,7200
153.1822096,163.0132391,0.430919444,0.011616239,50,2,2,0.1,0.001,25,7200
516.7255647,516.6494665,0.243633333,0.012151262,50,2,4,0.1,0.001,25,7200
242.6727879,240.7808886,0.218905556,0.010285564,50,2,8,0.1,0.001,25,7200
9999,9999,0.399380556,0.026363815,50,2,0,0.9,0.001,25,7200
44.89427932,113.7671421,0.466941667,0.021430672,50,2,1,0.9,0.001,25,7200
148.9088704,228.3718195,0.426861111,0.03284087,50,2,2,0.9,0.001,25,7200
97.37980824,199.1333482,0.471802778,0.027996779,50,2,4,0.9,0.001,25,7200
187.5972937,238.4604377,0.398713889,0.033569869,50,2,8,0.9,0.001,25,7200
9999,9999,0.223986111,0.012344775,50,2,0,0.1,0.001,25,7200
237.793088,240.1962747,0.253255556,0.014919882,50,2,1,0.1,0.001,25,7200
322.2944158,323.7376242,0.194325,0.009348761,50,2,2,0.1,0.001,25,7200
619.6456624,619.7331766,0.210713889,0.012518821,50,2,4,0.1,0.001,25,7200
326.5328833,327.441072,0.211075,0.011012863,50,2,8,0.1,0.001,25,7200
9999,9999,0.409461111,0.023199153,50,2,0,0.9,0.001,25,7200
31.22736832,106.0980574,0.460847222,0.021906405,50,2,1,0.9,0.001,25,7200
97.52124182,189.1543597,0.467633333,0.027573122,50,2,2,0.9,0.001,25,7200
119.1749044,195.6427901,0.422136111,0.033759991,50,2,4,0.9,0.001,25,7200
119.751755,208.7260676,0.442269444,0.023301274,50,2,8,0.9,0.001,25,7200
9999,9999,0.236255556,0.010929621,50,2,0,0.1,0.001,25,7200
13.38922928,25.16111795,0.424488889,0.011562154,50,2,1,0.1,0.001,25,7200
573.418224,573.9351229,0.224441667,0.010986462,50,2,2,0.1,0.001,25,7200
289.3216047,293.4276722,0.299133333,0.013483318,50,2,4,0.1,0.001,25,7200
323.4271258,324.4952149,0.225808333,0.010368497,50,2,8,0.1,0.001,25,7200
9999,9999,0.381166667,0.028655,50,2,0,0.9,0.001,25,7200
52.93512453,129.7015508,0.398655556,0.031329224,50,2,1,0.9,0.001,25,7200
145.4347359,180.2445359,0.448116667,0.032928598,50,2,2,0.9,0.001,25,7200
191.1632244,259.352755,0.385188889,0.037531079,50,2,4,0.9,0.001,25,7200
69.01313119,179.6346434,0.460113889,0.022502617,50,2,8,0.9,0.001,25,7200
9999,9999,0.231863889,0.011308482,50,2,0,0.1,0.001,25,7200
21.46068641,29.63181381,0.396913889,0.011405407,50,2,1,0.1,0.001,25,7200
576.861674,577.0871023,0.227755556,0.009604148,50,2,2,0.1,0.001,25,7200
618.2682059,617.1677035,0.176172222,0.009612636,50,2,4,0.1,0.001,25,7200
370.6055776,371.278466,0.225333333,0.011758496,50,2,8,0.1,0.001,25,7200
9999,9999,0.408088889,0.026554753,50,2,0,0.9,0.001,25,7200
18.57711936,136.0022212,0.431102778,0.02388112,50,2,1,0.9,0.001,25,7200
172.8621214,212.5092153,0.414794444,0.040702291,50,2,2,0.9,0.001,25,7200
227.3623837,289.5164249,0.411069444,0.037582309,50,2,4,0.9,0.001,25,7200
120.4023927,208.5607903,0.427088889,0.029358348,50,2,8,0.9,0.001,25,7200
9999,9999,0.233916667,0.011401378,50,2,0,0.1,0.001,25,7200
50.30985586,56.18137465,0.353958333,0.009942433,50,2,1,0.1,0.001,25,7200
87.3517154,95.43158118,0.391830556,0.014375705,50,2,2,0.1,0.001,25,7200
181.4231737,184.4239286,0.245116667,0.013463261,50,2,4,0.1,0.001,25,7200
373.7339179,372.8298575,0.187436111,0.010853932,50,2,8,0.1,0.001,25,7200
9999,9999,0.362605556,0.03242694,50,2,0,0.9,0.001,25,7200
20.57990072,117.8210082,0.42765,0.027744079,50,2,1,0.9,0.001,25,7200
243.8197659,308.0062734,0.407644444,0.035467542,50,2,2,0.9,0.001,25,7200
239.7525007,328.3648582,0.406669444,0.03120239,50,2,4,0.9,0.001,25,7200
218.0620075,282.8355936,0.436525,0.031529128,50,2,8,0.9,0.001,25,7200
9999,9999,0.258825,0.011216346,50,2,0,0.1,0.001,25,7200
157.6875729,160.2829908,0.236133333,0.012069038,50,2,1,0.1,0.001,25,7200
350.1584675,350.7173099,0.195066667,0.009958143,50,2,2,0.1,0.001,25,7200
214.1747387,214.7494245,0.293419444,0.014268708,50,2,4,0.1,0.001,25,7200
389.1868077,390.7594367,0.248827778,0.011932472,50,2,8,0.1,0.001,25,7200
9999,9999,0.397627778,0.029148003,50,2,0,0.9,0.001,25,7200
151.1351813,137.4234026,0.453558333,0.024645066,50,2,1,0.9,0.001,25,7200
190.5833328,291.5947739,0.432530556,0.030179012,50,2,2,0.9,0.001,25,7200
211.9059518,282.3483401,0.408013889,0.04168704,50,2,4,0.9,0.001,25,7200
195.552873,253.9257278,0.395447222,0.038623572,50,2,8,0.9,0.001,25,7200
9999,9999,0.209177778,0.011051429,50,2,0,0.1,0.001,25,7200
251.9989466,251.9868165,0.189936111,0.00949314,50,2,1,0.1,0.001,25,7200
478.9641153,479.4925552,0.175894444,0.010835825,50,2,2,0.1,0.001,25,7200
271.4203925,271.5568226,0.244472222,0.012746894,50,2,4,0.1,0.001,25,7200
180.9468793,181.9705736,0.235675,0.011597962,50,2,8,0.1,0.001,25,7200
9999,9999,0.394963889,0.024609412,50,2,0,0.9,0.001,25,7200
51.85912199,126.2343462,0.374466667,0.032941789,50,2,1,0.9,0.001,25,7200
211.3123445,295.0652833,0.428294444,0.028942883,50,2,2,0.9,0.001,25,7200
203.5926265,294.0670682,0.42995,0.028050041,50,2,4,0.9,0.001,25,7200
167.2114798,241.933249,0.444552778,0.02941814,50,2,8,0.9,0.001,25,7200
9999,9999,0.257208333,0.013653683,50,2,0,0.1,0.001,25,7200
447.1887776,446.1045899,0.263288889,0.013729244,50,2,1,0.1,0.001,25,7200
439.2450537,438.8668531,0.205580556,0.010794881,50,2,2,0.1,0.001,25,7200
322.0296797,323.6382013,0.236586111,0.010587596,50,2,4,0.1,0.001,25,7200
266.994324,271.2268536,0.303286111,0.013470908,50,2,8,0.1,0.001,25,7200
9999,9999,0.398991667,0.025174939,50,2,0,0.9,0.001,25,7200
46.28724801,174.2431742,0.445366667,0.024601397,50,2,1,0.9,0.001,25,7200
107.010749,225.3182545,0.463552778,0.024714982,50,2,2,0.9,0.001,25,7200
138.790048,219.9709814,0.443125,0.031947675,50,2,4,0.9,0.001,25,7200
255.0067083,291.2921111,0.389,0.038071472,50,2,8,0.9,0.001,25,7200
9999,9999,0.230205556,0.011582936,50,2,0,0.1,0.001,25,7200
352.0621712,352.080334,0.252669444,0.015621196,50,2,1,0.1,0.001,25,7200
492.0253809,492.3673615,0.241919444,0.010270298,50,2,2,0.1,0.001,25,7200
546.8467352,547.2567528,0.223041667,0.009800524,50,2,4,0.1,0.001,25,7200
453.5300773,452.1545526,0.206266667,0.011514274,50,2,8,0.1,0.001,25,7200
9999,9999,0.37855,0.029305267,50,2,0,0.9,0.001,25,7200
44.71587096,116.5037795,0.391191667,0.03224088,50,2,1,0.9,0.001,25,7200
197.5157486,274.6931434,0.397725,0.032363174,50,2,2,0.9,0.001,25,7200
100.7547935,212.8106956,0.455977778,0.026481125,50,2,4,0.9,0.001,25,7200
219.2505346,259.5057053,0.408772222,0.032308962,50,2,8,0.9,0.001,25,7200
9999,9999,0.189033333,0.011198036,50,2,0,0.1,0.001,25,7200
229.9226846,231.0842941,0.214083333,0.010451255,50,2,1,0.1,0.001,25,7200
117.79733,124.3571323,0.411827778,0.013719867,50,2,2,0.1,0.001,25,7200
674.0111702,674.3131537,0.213508333,0.010955445,50,2,4,0.1,0.001,25,7200
354.1925165,352.0935566,0.242930556,0.011830737,50,2,8,0.1,0.001,25,7200
9999,9999,0.389822222,0.029950961,50,2,0,0.9,0.001,25,7200
58.11221165,116.6094563,0.425022222,0.027249313,50,2,1,0.9,0.001,25,7200
156.1533266,248.091061,0.455827778,0.029550929,50,2,2,0.9,0.001,25,7200
221.2654214,282.6277354,0.431213889,0.03657323,50,2,4,0.9,0.001,25,7200
180.0795152,244.911057,0.396266667,0.033602313,50,2,8,0.9,0.001,25,7200
9999,9999,0.216002778,0.012079325,50,2,0,0.1,0.001,25,7200
132.8436639,137.8657551,0.251458333,0.013781276,50,2,1,0.1,0.001,25,7200
93.35246571,101.9648605,0.398541667,0.011580647,50,2,2,0.1,0.001,25,7200
508.9603191,509.9020122,0.212052778,0.010990823,50,2,4,0.1,0.001,25,7200
177.7312423,180.378853,0.265880556,0.013286593,50,2,8,0.1,0.001,25,7200
9999,9999,0.453325,0.020285805,50,2,0,0.9,0.001,25,7200
45.80058633,137.7640641,0.478838889,0.022121696,50,2,1,0.9,0.001,25,7200
88.7602936,162.2857034,0.470869444,0.026222857,50,2,2,0.9,0.001,25,7200
246.1216433,309.5507105,0.374291667,0.036247559,50,2,4,0.9,0.001,25,7200
185.1698854,262.564482,0.440308333,0.030584348,50,2,8,0.9,0.001,25,7200
9999,9999,0.244919444,0.012671365,50,2,0,0.1,0.001,25,7200
73.17661869,73.97194196,0.263863889,0.013437905,50,2,1,0.1,0.001,25,7200
607.5689881,607.4996358,0.225244444,0.012070553,50,2,2,0.1,0.001,25,7200
615.3055578,615.7148163,0.220275,0.010507474,50,2,4,0.1,0.001,25,7200
259.8992158,260.8617587,0.260941667,0.015121559,50,2,8,0.1,0.001,25,7200
9999,9999,0.404552778,0.030599805,50,2,0,0.9,0.001,25,7200
95.79952131,119.2611018,0.457591667,0.022187028,50,2,1,0.9,0.001,25,7200
265.6437204,322.957117,0.347594444,0.036025102,50,2,2,0.9,0.001,25,7200
160.401713,217.3208984,0.436580556,0.038945119,50,2,4,0.9,0.001,25,7200
159.5043689,234.7562369,0.400233333,0.033929832,50,2,8,0.9,0.001,25,7200
9999,9999,0.220575,0.011611122,50,2,0,0.1,0.001,25,7200
479.6594192,479.5925313,0.243883333,0.013943616,50,2,1,0.1,0.001,25,7200
687.0904619,687.1702011,0.200322222,0.011552567,50,2,2,0.1,0.001,25,7200
453.2452226,454.143886,0.223402778,0.010034717,50,2,4,0.1,0.001,25,7200
171.9055827,173.6090326,0.225047222,0.012187587,50,2,8,0.1,0.001,25,7200
9999,9999,0.419075,0.023718455,50,2,0,0.9,0.001,25,7200
58.32481833,137.6134769,0.454711111,0.023645656,50,2,1,0.9,0.001,25,7200
168.8019035,223.8340923,0.413275,0.03677798,50,2,2,0.9,0.001,25,7200
178.4071465,240.6043562,0.394172222,0.031013561,50,2,4,0.9,0.001,25,7200
141.6405803,212.9476653,0.384313889,0.039876187,50,2,8,0.9,0.001,25,7200
9999,9999,0.170558333,0.008034835,50,2,0,0.1,0.001,25,7200
354.9753828,355.302997,0.224075,0.012191694,50,2,1,0.1,0.001,25,7200
512.0018002,512.0676556,0.148977778,0.008534618,50,2,2,0.1,0.001,25,7200
445.7433589,446.6362959,0.230733333,0.011023063,50,2,4,0.1,0.001,25,7200
304.1672839,305.014807,0.200163889,0.00996556,50,2,8,0.1,0.001,25,7200
9999,9999,0.431291667,0.021763575,50,2,0,0.9,0.001,25,7200
70.60180353,125.2172685,0.441705556,0.028443723,50,2,1,0.9,0.001,25,7200
187.1412383,275.1967082,0.432858333,0.032679986,50,2,2,0.9,0.001,25,7200
218.5288234,249.2838537,0.437886111,0.041028311,50,2,4,0.9,0.001,25,7200
96.66767473,207.0133439,0.461205556,0.024589467,50,2,8,0.9,0.001,25,7200
9999,9999,0.200530556,0.015435716,50,2,0,0.1,0.001,25,7200
191.3335107,195.3158611,0.285238889,0.011534052,50,2,1,0.1,0.001,25,7200
355.3634845,356.4199662,0.227888889,0.014129954,50,2,2,0.1,0.001,25,7200
564.3345808,564.4230936,0.187283333,0.010949635,50,2,4,0.1,0.001,25,7200
418.0287997,418.1034069,0.213741667,0.01177064,50,2,8,0.1,0.001,25,7200
9999,9999,0.412902778,0.027129955,50,2,0,0.9,0.001,25,7200
28.43023113,111.0679063,0.414888889,0.035892717,50,2,1,0.9,0.001,25,7200
184.7455938,266.1636878,0.409138889,0.033723462,50,2,2,0.9,0.001,25,7200
236.4022331,306.3631508,0.395080556,0.045146757,50,2,4,0.9,0.001,25,7200
148.5758208,247.7887669,0.461722222,0.024107298,50,2,8,0.9,0.001,25,7200
9999,9999,0.202313889,0.01069562,50,2,0,0.1,0.001,25,7200
12.53903452,22.92620312,0.411569444,0.012396791,50,2,1,0.1,0.001,25,7200
150.9942687,158.1281904,0.338380556,0.01338753,50,2,2,0.1,0.001,25,7200
579.976097,581.2962723,0.245366667,0.012989738,50,2,4,0.1,0.001,25,7200
173.3306616,177.6615942,0.242497222,0.014561133,50,2,8,0.1,0.001,25,7200
9999,9999,0.349308333,0.033308925,50,2,0,0.9,0.001,25,7200
65.6433093,142.9326491,0.459977778,0.025149042,50,2,1,0.9,0.001,25,7200
198.7898008,270.9674179,0.380752778,0.038054364,50,2,2,0.9,0.001,25,7200
